tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7
g__Calditerrivibrio,f__Deferribacteraceae,rank_6,g__Calditerrivibrio,Root,r__Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Calditerrivibrio,
s__Calditerrivibrio_nitroreducens,g__Calditerrivibrio,rank_7,s__Calditerrivibrio_nitroreducens,Root,r__Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Calditerrivibrio,s__Calditerrivibrio_nitroreducens
g__Deferribacter,f__Deferribacteraceae,rank_6,g__Deferribacter,Root,r__Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Deferribacter,
s__Deferribacter_desulfuricans,g__Deferribacter,rank_7,s__Deferribacter_desulfuricans,Root,r__Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Deferribacter,s__Deferribacter_desulfuricans
g__Denitrovibrio,f__Deferribacteraceae,rank_6,g__Denitrovibrio,Root,r__Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Denitrovibrio,
s__Denitrovibrio_acetiphilus,g__Denitrovibrio,rank_7,s__Denitrovibrio_acetiphilus,Root,r__Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Denitrovibrio,s__Denitrovibrio_acetiphilus
g__Flexistipes,f__Deferribacteraceae,rank_6,g__Flexistipes,Root,r__Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Flexistipes,
s__Flexistipes_sinusarabici,g__Flexistipes,rank_7,s__Flexistipes_sinusarabici,Root,r__Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Flexistipes,s__Flexistipes_sinusarabici
p__Deinococcus-Thermus,d__Bacteria,rank_2,p__Deinococcus-Thermus,Root,r__Root,d__Bacteria,p__Deinococcus-Thermus,,,,,
c__Deinococci,p__Deinococcus-Thermus,rank_3,c__Deinococci,Root,r__Root,d__Bacteria,p__Deinococcus-Thermus,c__Deinococci,,,,
o__Deinococcales,c__Deinococci,rank_4,o__Deinococcales,Root,r__Root,d__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Deinococcales,,,
f__Deinococcaceae,o__Deinococcales,rank_5,f__Deinococcaceae,Root,r__Root,d__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Deinococcales,f__Deinococcaceae,,
g__Deinococcus,f__Deinococcaceae,rank_6,g__Deinococcus,Root,r__Root,d__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Deinococcales,f__Deinococcaceae,g__Deinococcus,
s__Deinococcus_geothermalis,g__Deinococcus,rank_7,s__Deinococcus_geothermalis,Root,r__Root,d__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Deinococcales,f__Deinococcaceae,g__Deinococcus,s__Deinococcus_geothermalis
s__Deinococcus_radiodurans,g__Deinococcus,rank_7,s__Deinococcus_radiodurans,Root,r__Root,d__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Deinococcales,f__Deinococcaceae,g__Deinococcus,s__Deinococcus_radiodurans
o__Thermales,c__Deinococci,rank_4,o__Thermales,Root,r__Root,d__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Thermales,,,
f__Thermaceae,o__Thermales,rank_5,f__Thermaceae,Root,r__Root,d__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Thermales,f__Thermaceae,,
g__Marinithermus,f__Thermaceae,rank_6,g__Marinithermus,Root,r__Root,d__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Thermales,f__Thermaceae,g__Marinithermus,
s__Marinithermus_hydrothermalis,g__Marinithermus,rank_7,s__Marinithermus_hydrothermalis,Root,r__Root,d__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Thermales,f__Thermaceae,g__Marinithermus,s__Marinithermus_hydrothermalis
g__Meiothermus,f__Thermaceae,rank_6,g__Meiothermus,Root,r__Root,d__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Thermales,f__Thermaceae,g__Meiothermus,
s__Meiothermus_silvanus,g__Meiothermus,rank_7,s__Meiothermus_silvanus,Root,r__Root,d__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Thermales,f__Thermaceae,g__Meiothermus,s__Meiothermus_silvanus
g__Oceanithermus,f__Thermaceae,rank_6,g__Oceanithermus,Root,r__Root,d__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Thermales,f__Thermaceae,g__Oceanithermus,
s__Oceanithermus_profundus,g__Oceanithermus,rank_7,s__Oceanithermus_profundus,Root,r__Root,d__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Thermales,f__Thermaceae,g__Oceanithermus,s__Oceanithermus_profundus
g__Thermus,f__Thermaceae,rank_6,g__Thermus,Root,r__Root,d__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Thermales,f__Thermaceae,g__Thermus,
s__Thermus_thermophilus,g__Thermus,rank_7,s__Thermus_thermophilus,Root,r__Root,d__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Thermales,f__Thermaceae,g__Thermus,s__Thermus_thermophilus
o__Trueperales,c__Deinococci,rank_4,o__Trueperales,Root,r__Root,d__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Trueperales,,,
f__Trueperaceae,o__Trueperales,rank_5,f__Trueperaceae,Root,r__Root,d__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Trueperales,f__Trueperaceae,,
g__Truepera,f__Trueperaceae,rank_6,g__Truepera,Root,r__Root,d__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Trueperales,f__Trueperaceae,g__Truepera,
s__Truepera_radiovictrix,g__Truepera,rank_7,s__Truepera_radiovictrix,Root,r__Root,d__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Trueperales,f__Trueperaceae,g__Truepera,s__Truepera_radiovictrix
p__Dictyoglomi,d__Bacteria,rank_2,p__Dictyoglomi,Root,r__Root,d__Bacteria,p__Dictyoglomi,,,,,
c__Dictyoglomia,p__Dictyoglomi,rank_3,c__Dictyoglomia,Root,r__Root,d__Bacteria,p__Dictyoglomi,c__Dictyoglomia,,,,
o__Dictyoglomales,c__Dictyoglomia,rank_4,o__Dictyoglomales,Root,r__Root,d__Bacteria,p__Dictyoglomi,c__Dictyoglomia,o__Dictyoglomales,,,
f__Dictyoglomaceae,o__Dictyoglomales,rank_5,f__Dictyoglomaceae,Root,r__Root,d__Bacteria,p__Dictyoglomi,c__Dictyoglomia,o__Dictyoglomales,f__Dictyoglomaceae,,
g__Dictyoglomus,f__Dictyoglomaceae,rank_6,g__Dictyoglomus,Root,r__Root,d__Bacteria,p__Dictyoglomi,c__Dictyoglomia,o__Dictyoglomales,f__Dictyoglomaceae,g__Dictyoglomus,
s__Dictyoglomus_thermophilum,g__Dictyoglomus,rank_7,s__Dictyoglomus_thermophilum,Root,r__Root,d__Bacteria,p__Dictyoglomi,c__Dictyoglomia,o__Dictyoglomales,f__Dictyoglomaceae,g__Dictyoglomus,s__Dictyoglomus_thermophilum
p__Elusimicrobia,d__Bacteria,rank_2,p__Elusimicrobia,Root,r__Root,d__Bacteria,p__Elusimicrobia,,,,,
c__Elusimicrobia,p__Elusimicrobia,rank_3,c__Elusimicrobia,Root,r__Root,d__Bacteria,p__Elusimicrobia,c__Elusimicrobia,,,,
o__Elusimicrobiales,c__Elusimicrobia,rank_4,o__Elusimicrobiales,Root,r__Root,d__Bacteria,p__Elusimicrobia,c__Elusimicrobia,o__Elusimicrobiales,,,
f__Elusimicrobiaceae,o__Elusimicrobiales,rank_5,f__Elusimicrobiaceae,Root,r__Root,d__Bacteria,p__Elusimicrobia,c__Elusimicrobia,o__Elusimicrobiales,f__Elusimicrobiaceae,,
g__Elusimicrobium,f__Elusimicrobiaceae,rank_6,g__Elusimicrobium,Root,r__Root,d__Bacteria,p__Elusimicrobia,c__Elusimicrobia,o__Elusimicrobiales,f__Elusimicrobiaceae,g__Elusimicrobium,
s__Elusimicrobium_minutum,g__Elusimicrobium,rank_7,s__Elusimicrobium_minutum,Root,r__Root,d__Bacteria,p__Elusimicrobia,c__Elusimicrobia,o__Elusimicrobiales,f__Elusimicrobiaceae,g__Elusimicrobium,s__Elusimicrobium_minutum
p__Fibrobacteres,d__Bacteria,rank_2,p__Fibrobacteres,Root,r__Root,d__Bacteria,p__Fibrobacteres,,,,,
c__Fibrobacteria,p__Fibrobacteres,rank_3,c__Fibrobacteria,Root,r__Root,d__Bacteria,p__Fibrobacteres,c__Fibrobacteria,,,,
o__Fibrobacterales,c__Fibrobacteria,rank_4,o__Fibrobacterales,Root,r__Root,d__Bacteria,p__Fibrobacteres,c__Fibrobacteria,o__Fibrobacterales,,,
f__Fibrobacteraceae,o__Fibrobacterales,rank_5,f__Fibrobacteraceae,Root,r__Root,d__Bacteria,p__Fibrobacteres,c__Fibrobacteria,o__Fibrobacterales,f__Fibrobacteraceae,,
g__Fibrobacter,f__Fibrobacteraceae,rank_6,g__Fibrobacter,Root,r__Root,d__Bacteria,p__Fibrobacteres,c__Fibrobacteria,o__Fibrobacterales,f__Fibrobacteraceae,g__Fibrobacter,
s__Fibrobacter_succinogenes,g__Fibrobacter,rank_7,s__Fibrobacter_succinogenes,Root,r__Root,d__Bacteria,p__Fibrobacteres,c__Fibrobacteria,o__Fibrobacterales,f__Fibrobacteraceae,g__Fibrobacter,s__Fibrobacter_succinogenes
p__Firmicutes,d__Bacteria,rank_2,p__Firmicutes,Root,r__Root,d__Bacteria,p__Firmicutes,,,,,
c__Bacilli,p__Firmicutes,rank_3,c__Bacilli,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,,,,
o__Bacillales,c__Bacilli,rank_4,o__Bacillales,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,,,
f__Alicyclobacillaceae,o__Bacillales,rank_5,f__Alicyclobacillaceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Alicyclobacillaceae,,
g__Alicyclobacillus,f__Alicyclobacillaceae,rank_6,g__Alicyclobacillus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Alicyclobacillaceae,g__Alicyclobacillus,
s__Alicyclobacillus_acidocaldarius,g__Alicyclobacillus,rank_7,s__Alicyclobacillus_acidocaldarius,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Alicyclobacillaceae,g__Alicyclobacillus,s__Alicyclobacillus_acidocaldarius
g__Kyrpidia,f__Alicyclobacillaceae,rank_6,g__Kyrpidia,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Alicyclobacillaceae,g__Kyrpidia,
s__Kyrpidia_tusciae,g__Kyrpidia,rank_7,s__Kyrpidia_tusciae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Alicyclobacillaceae,g__Kyrpidia,s__Kyrpidia_tusciae
f__Bacillaceae,o__Bacillales,rank_5,f__Bacillaceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,,
g__Alkalihalobacillus,f__Bacillaceae,rank_6,g__Alkalihalobacillus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Alkalihalobacillus,
s__Alkalihalobacillus_halodurans,g__Alkalihalobacillus,rank_7,s__Alkalihalobacillus_halodurans,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Alkalihalobacillus,s__Alkalihalobacillus_halodurans
